dataset,domain,split,label,source_type,source_path,source_id,image_name,saved_path,saved_filename
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0SUPGJ6JC8.jpg,GAN|stylegan_fake|0SUPGJ6JC8,0SUPGJ6JC8.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0SUPGJ6JC8_001895.jpg,fake_stylegan_fake_0SUPGJ6JC8_001895.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0SUS93RSBD.jpg,GAN|stylegan_fake|0SUS93RSBD,0SUS93RSBD.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0SUS93RSBD_001896.jpg,fake_stylegan_fake_0SUS93RSBD_001896.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0SV7UE7GE8.jpg,GAN|stylegan_fake|0SV7UE7GE8,0SV7UE7GE8.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0SV7UE7GE8_001897.jpg,fake_stylegan_fake_0SV7UE7GE8_001897.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0SVPX19SW9.jpg,GAN|stylegan_fake|0SVPX19SW9,0SVPX19SW9.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0SVPX19SW9_001898.jpg,fake_stylegan_fake_0SVPX19SW9_001898.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0SWIPV09AW.jpg,GAN|stylegan_fake|0SWIPV09AW,0SWIPV09AW.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0SWIPV09AW_001899.jpg,fake_stylegan_fake_0SWIPV09AW_001899.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0SWPXVTZN7.jpg,GAN|stylegan_fake|0SWPXVTZN7,0SWPXVTZN7.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0SWPXVTZN7_001900.jpg,fake_stylegan_fake_0SWPXVTZN7_001900.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0SYYJBOTTY.jpg,GAN|stylegan_fake|0SYYJBOTTY,0SYYJBOTTY.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0SYYJBOTTY_001901.jpg,fake_stylegan_fake_0SYYJBOTTY_001901.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0SZEDXRX9F.jpg,GAN|stylegan_fake|0SZEDXRX9F,0SZEDXRX9F.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0SZEDXRX9F_001902.jpg,fake_stylegan_fake_0SZEDXRX9F_001902.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0SZYB2ZG61.jpg,GAN|stylegan_fake|0SZYB2ZG61,0SZYB2ZG61.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0SZYB2ZG61_001903.jpg,fake_stylegan_fake_0SZYB2ZG61_001903.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0T04RH7R13.jpg,GAN|stylegan_fake|0T04RH7R13,0T04RH7R13.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0T04RH7R13_001904.jpg,fake_stylegan_fake_0T04RH7R13_001904.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0T133BGK7C.jpg,GAN|stylegan_fake|0T133BGK7C,0T133BGK7C.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0T133BGK7C_001905.jpg,fake_stylegan_fake_0T133BGK7C_001905.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0T1NBQ164X.jpg,GAN|stylegan_fake|0T1NBQ164X,0T1NBQ164X.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0T1NBQ164X_001906.jpg,fake_stylegan_fake_0T1NBQ164X_001906.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0T3ZLE31AK.jpg,GAN|stylegan_fake|0T3ZLE31AK,0T3ZLE31AK.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0T3ZLE31AK_001907.jpg,fake_stylegan_fake_0T3ZLE31AK_001907.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0T4TI8T8XX.jpg,GAN|stylegan_fake|0T4TI8T8XX,0T4TI8T8XX.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0T4TI8T8XX_001908.jpg,fake_stylegan_fake_0T4TI8T8XX_001908.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0T4U7X4NFY.jpg,GAN|stylegan_fake|0T4U7X4NFY,0T4U7X4NFY.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0T4U7X4NFY_001909.jpg,fake_stylegan_fake_0T4U7X4NFY_001909.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0T4V5T7XAH.jpg,GAN|stylegan_fake|0T4V5T7XAH,0T4V5T7XAH.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0T4V5T7XAH_001910.jpg,fake_stylegan_fake_0T4V5T7XAH_001910.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0T4Y9XTWEW.jpg,GAN|stylegan_fake|0T4Y9XTWEW,0T4Y9XTWEW.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0T4Y9XTWEW_001911.jpg,fake_stylegan_fake_0T4Y9XTWEW_001911.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0T5FJNZJVT.jpg,GAN|stylegan_fake|0T5FJNZJVT,0T5FJNZJVT.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0T5FJNZJVT_001912.jpg,fake_stylegan_fake_0T5FJNZJVT_001912.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0T5HCJZ6IS.jpg,GAN|stylegan_fake|0T5HCJZ6IS,0T5HCJZ6IS.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0T5HCJZ6IS_001913.jpg,fake_stylegan_fake_0T5HCJZ6IS_001913.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0T60Z6NQ7R.jpg,GAN|stylegan_fake|0T60Z6NQ7R,0T60Z6NQ7R.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0T60Z6NQ7R_001914.jpg,fake_stylegan_fake_0T60Z6NQ7R_001914.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0T7Y18OMK1.jpg,GAN|stylegan_fake|0T7Y18OMK1,0T7Y18OMK1.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0T7Y18OMK1_001915.jpg,fake_stylegan_fake_0T7Y18OMK1_001915.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0T86CGPFCT.jpg,GAN|stylegan_fake|0T86CGPFCT,0T86CGPFCT.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0T86CGPFCT_001916.jpg,fake_stylegan_fake_0T86CGPFCT_001916.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0T9XLF38Q5.jpg,GAN|stylegan_fake|0T9XLF38Q5,0T9XLF38Q5.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0T9XLF38Q5_001917.jpg,fake_stylegan_fake_0T9XLF38Q5_001917.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TA39VXTO3.jpg,GAN|stylegan_fake|0TA39VXTO3,0TA39VXTO3.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TA39VXTO3_001918.jpg,fake_stylegan_fake_0TA39VXTO3_001918.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TA6Y9DCWR.jpg,GAN|stylegan_fake|0TA6Y9DCWR,0TA6Y9DCWR.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TA6Y9DCWR_001919.jpg,fake_stylegan_fake_0TA6Y9DCWR_001919.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TaZNgzAB01HJkQAFPCsr4EWIxVjrG3h.jpeg,GAN|stylegan_fake|0TaZNgzAB01HJkQAFPCsr4EWIxVjrG3h,0TaZNgzAB01HJkQAFPCsr4EWIxVjrG3h.jpeg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TaZNgzAB01HJkQAFPCsr4EWIxVjrG3h_001920.jpg,fake_stylegan_fake_0TaZNgzAB01HJkQAFPCsr4EWIxVjrG3h_001920.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TBFIXKP55.jpg,GAN|stylegan_fake|0TBFIXKP55,0TBFIXKP55.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TBFIXKP55_001921.jpg,fake_stylegan_fake_0TBFIXKP55_001921.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TBWWS8XMJ.jpg,GAN|stylegan_fake|0TBWWS8XMJ,0TBWWS8XMJ.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TBWWS8XMJ_001922.jpg,fake_stylegan_fake_0TBWWS8XMJ_001922.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TC19X8VLV.jpg,GAN|stylegan_fake|0TC19X8VLV,0TC19X8VLV.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TC19X8VLV_001923.jpg,fake_stylegan_fake_0TC19X8VLV_001923.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0Tc6RB60TLD4mdVF6abQuXR0UILhO9LP.jpeg,GAN|stylegan_fake|0Tc6RB60TLD4mdVF6abQuXR0UILhO9LP,0Tc6RB60TLD4mdVF6abQuXR0UILhO9LP.jpeg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0Tc6RB60TLD4mdVF6abQuXR0UILhO9LP_001924.jpg,fake_stylegan_fake_0Tc6RB60TLD4mdVF6abQuXR0UILhO9LP_001924.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TE5PR3FVqq4LN8wgZBD6YSkwSVGhASr.jpeg,GAN|stylegan_fake|0TE5PR3FVqq4LN8wgZBD6YSkwSVGhASr,0TE5PR3FVqq4LN8wgZBD6YSkwSVGhASr.jpeg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TE5PR3FVqq4LN8wgZBD6YSkwSVGhASr_001925.jpg,fake_stylegan_fake_0TE5PR3FVqq4LN8wgZBD6YSkwSVGhASr_001925.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TFA9T4Z41.jpg,GAN|stylegan_fake|0TFA9T4Z41,0TFA9T4Z41.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TFA9T4Z41_001926.jpg,fake_stylegan_fake_0TFA9T4Z41_001926.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TFKUBRTU8.jpg,GAN|stylegan_fake|0TFKUBRTU8,0TFKUBRTU8.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TFKUBRTU8_001927.jpg,fake_stylegan_fake_0TFKUBRTU8_001927.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TFQOECEYZ.jpg,GAN|stylegan_fake|0TFQOECEYZ,0TFQOECEYZ.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TFQOECEYZ_001928.jpg,fake_stylegan_fake_0TFQOECEYZ_001928.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TGF6DOD7P.jpg,GAN|stylegan_fake|0TGF6DOD7P,0TGF6DOD7P.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TGF6DOD7P_001929.jpg,fake_stylegan_fake_0TGF6DOD7P_001929.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0THSW1OAQ5.jpg,GAN|stylegan_fake|0THSW1OAQ5,0THSW1OAQ5.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0THSW1OAQ5_001930.jpg,fake_stylegan_fake_0THSW1OAQ5_001930.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TILMUHXTQ.jpg,GAN|stylegan_fake|0TILMUHXTQ,0TILMUHXTQ.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TILMUHXTQ_001931.jpg,fake_stylegan_fake_0TILMUHXTQ_001931.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TJ345PPVD.jpg,GAN|stylegan_fake|0TJ345PPVD,0TJ345PPVD.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TJ345PPVD_001932.jpg,fake_stylegan_fake_0TJ345PPVD_001932.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TJA5XF5RQ.jpg,GAN|stylegan_fake|0TJA5XF5RQ,0TJA5XF5RQ.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TJA5XF5RQ_001933.jpg,fake_stylegan_fake_0TJA5XF5RQ_001933.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TKC1NULVX.jpg,GAN|stylegan_fake|0TKC1NULVX,0TKC1NULVX.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TKC1NULVX_001934.jpg,fake_stylegan_fake_0TKC1NULVX_001934.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TKVH21J8B.jpg,GAN|stylegan_fake|0TKVH21J8B,0TKVH21J8B.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TKVH21J8B_001935.jpg,fake_stylegan_fake_0TKVH21J8B_001935.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TLQNQ1LES.jpg,GAN|stylegan_fake|0TLQNQ1LES,0TLQNQ1LES.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TLQNQ1LES_001936.jpg,fake_stylegan_fake_0TLQNQ1LES_001936.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0tm4zfLESvKvDeJ6yXfXtmy1eNo1vQxb.jpeg,GAN|stylegan_fake|0tm4zfLESvKvDeJ6yXfXtmy1eNo1vQxb,0tm4zfLESvKvDeJ6yXfXtmy1eNo1vQxb.jpeg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0tm4zfLESvKvDeJ6yXfXtmy1eNo1vQxb_001937.jpg,fake_stylegan_fake_0tm4zfLESvKvDeJ6yXfXtmy1eNo1vQxb_001937.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TMBF6ZKDF.jpg,GAN|stylegan_fake|0TMBF6ZKDF,0TMBF6ZKDF.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TMBF6ZKDF_001938.jpg,fake_stylegan_fake_0TMBF6ZKDF_001938.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TN37JH2WL.jpg,GAN|stylegan_fake|0TN37JH2WL,0TN37JH2WL.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TN37JH2WL_001939.jpg,fake_stylegan_fake_0TN37JH2WL_001939.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TNQQLBGOK.jpg,GAN|stylegan_fake|0TNQQLBGOK,0TNQQLBGOK.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TNQQLBGOK_001940.jpg,fake_stylegan_fake_0TNQQLBGOK_001940.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TNU6H3D5R.jpg,GAN|stylegan_fake|0TNU6H3D5R,0TNU6H3D5R.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TNU6H3D5R_001941.jpg,fake_stylegan_fake_0TNU6H3D5R_001941.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TONHKHIS5.jpg,GAN|stylegan_fake|0TONHKHIS5,0TONHKHIS5.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TONHKHIS5_001942.jpg,fake_stylegan_fake_0TONHKHIS5_001942.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TOWNMLSJU.jpg,GAN|stylegan_fake|0TOWNMLSJU,0TOWNMLSJU.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TOWNMLSJU_001943.jpg,fake_stylegan_fake_0TOWNMLSJU_001943.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TOYDT4IC4.jpg,GAN|stylegan_fake|0TOYDT4IC4,0TOYDT4IC4.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TOYDT4IC4_001944.jpg,fake_stylegan_fake_0TOYDT4IC4_001944.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TPVO7OHY5.jpg,GAN|stylegan_fake|0TPVO7OHY5,0TPVO7OHY5.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TPVO7OHY5_001945.jpg,fake_stylegan_fake_0TPVO7OHY5_001945.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TQ0MGY48R.jpg,GAN|stylegan_fake|0TQ0MGY48R,0TQ0MGY48R.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TQ0MGY48R_001946.jpg,fake_stylegan_fake_0TQ0MGY48R_001946.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TRQ66JTFO.jpg,GAN|stylegan_fake|0TRQ66JTFO,0TRQ66JTFO.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TRQ66JTFO_001947.jpg,fake_stylegan_fake_0TRQ66JTFO_001947.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TSIFAC5T5.jpg,GAN|stylegan_fake|0TSIFAC5T5,0TSIFAC5T5.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TSIFAC5T5_001948.jpg,fake_stylegan_fake_0TSIFAC5T5_001948.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TSSIluHsjddjFL4zvpPgO3AS6NaMaC0.jpeg,GAN|stylegan_fake|0TSSIluHsjddjFL4zvpPgO3AS6NaMaC0,0TSSIluHsjddjFL4zvpPgO3AS6NaMaC0.jpeg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TSSIluHsjddjFL4zvpPgO3AS6NaMaC0_001949.jpg,fake_stylegan_fake_0TSSIluHsjddjFL4zvpPgO3AS6NaMaC0_001949.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TSUXWNOOO.jpg,GAN|stylegan_fake|0TSUXWNOOO,0TSUXWNOOO.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TSUXWNOOO_001950.jpg,fake_stylegan_fake_0TSUXWNOOO_001950.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TTUFLAEL4.jpg,GAN|stylegan_fake|0TTUFLAEL4,0TTUFLAEL4.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TTUFLAEL4_001951.jpg,fake_stylegan_fake_0TTUFLAEL4_001951.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TTVEKVX3J.jpg,GAN|stylegan_fake|0TTVEKVX3J,0TTVEKVX3J.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TTVEKVX3J_001952.jpg,fake_stylegan_fake_0TTVEKVX3J_001952.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TUihwPJtIycRV91s0RIIDL5hK5TCwtj.jpeg,GAN|stylegan_fake|0TUihwPJtIycRV91s0RIIDL5hK5TCwtj,0TUihwPJtIycRV91s0RIIDL5hK5TCwtj.jpeg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TUihwPJtIycRV91s0RIIDL5hK5TCwtj_001953.jpg,fake_stylegan_fake_0TUihwPJtIycRV91s0RIIDL5hK5TCwtj_001953.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TVG9LQGDS.jpg,GAN|stylegan_fake|0TVG9LQGDS,0TVG9LQGDS.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TVG9LQGDS_001954.jpg,fake_stylegan_fake_0TVG9LQGDS_001954.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TVGDWEIZH.jpg,GAN|stylegan_fake|0TVGDWEIZH,0TVGDWEIZH.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TVGDWEIZH_001955.jpg,fake_stylegan_fake_0TVGDWEIZH_001955.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TXCWD8BHM.jpg,GAN|stylegan_fake|0TXCWD8BHM,0TXCWD8BHM.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TXCWD8BHM_001956.jpg,fake_stylegan_fake_0TXCWD8BHM_001956.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TXR6VWP0Z.jpg,GAN|stylegan_fake|0TXR6VWP0Z,0TXR6VWP0Z.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TXR6VWP0Z_001957.jpg,fake_stylegan_fake_0TXR6VWP0Z_001957.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0TXU28D46Q.jpg,GAN|stylegan_fake|0TXU28D46Q,0TXU28D46Q.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0TXU28D46Q_001958.jpg,fake_stylegan_fake_0TXU28D46Q_001958.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0Tzqchse9uebRYevrqH3zNfiBZJeIwco.jpeg,GAN|stylegan_fake|0Tzqchse9uebRYevrqH3zNfiBZJeIwco,0Tzqchse9uebRYevrqH3zNfiBZJeIwco.jpeg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0Tzqchse9uebRYevrqH3zNfiBZJeIwco_001959.jpg,fake_stylegan_fake_0Tzqchse9uebRYevrqH3zNfiBZJeIwco_001959.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0U0ASED1EA.jpg,GAN|stylegan_fake|0U0ASED1EA,0U0ASED1EA.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0U0ASED1EA_001960.jpg,fake_stylegan_fake_0U0ASED1EA_001960.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0U1ZJ67767.jpg,GAN|stylegan_fake|0U1ZJ67767,0U1ZJ67767.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0U1ZJ67767_001961.jpg,fake_stylegan_fake_0U1ZJ67767_001961.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0U25HMRGIG.jpg,GAN|stylegan_fake|0U25HMRGIG,0U25HMRGIG.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0U25HMRGIG_001962.jpg,fake_stylegan_fake_0U25HMRGIG_001962.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0U2EPTLXWC.jpg,GAN|stylegan_fake|0U2EPTLXWC,0U2EPTLXWC.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0U2EPTLXWC_001963.jpg,fake_stylegan_fake_0U2EPTLXWC_001963.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\0U2O4RHXQY.jpg,GAN|stylegan_fake|0U2O4RHXQY,0U2O4RHXQY.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_0U2O4RHXQY_001964.jpg,fake_stylegan_fake_0U2O4RHXQY_001964.jpg
